Sample rate: 9400 Hz
Time(s),Amplitude
7.677659574468085335e-01,1.230000000000000000e+02
7.678723404255318741e-01,1.240000000000000000e+02
7.679787234042553257e-01,1.270000000000000000e+02
7.680851063829787773e-01,1.280000000000000000e+02
7.681914893617021178e-01,1.280000000000000000e+02
7.682978723404255694e-01,1.290000000000000000e+02
7.684042553191489100e-01,1.280000000000000000e+02
7.685106382978723616e-01,1.310000000000000000e+02
7.686170212765957022e-01,1.310000000000000000e+02
7.687234042553191538e-01,1.320000000000000000e+02
7.688297872340426053e-01,1.320000000000000000e+02
7.689361702127659459e-01,1.310000000000000000e+02
7.690425531914893975e-01,1.320000000000000000e+02
7.691489361702127381e-01,1.330000000000000000e+02
7.692553191489361897e-01,1.340000000000000000e+02
7.693617021276595302e-01,1.340000000000000000e+02
7.694680851063829818e-01,1.340000000000000000e+02
7.695744680851064334e-01,1.330000000000000000e+02
7.696808510638297740e-01,1.330000000000000000e+02
7.697872340425532256e-01,1.340000000000000000e+02
7.698936170212765662e-01,1.340000000000000000e+02
7.700000000000000178e-01,1.340000000000000000e+02
7.701063829787233583e-01,1.320000000000000000e+02
7.702127659574468099e-01,1.320000000000000000e+02
7.703191489361702615e-01,1.320000000000000000e+02
7.704255319148936021e-01,1.340000000000000000e+02
7.705319148936170537e-01,1.340000000000000000e+02
7.706382978723403943e-01,1.340000000000000000e+02
7.707446808510638459e-01,1.340000000000000000e+02
7.708510638297871864e-01,1.350000000000000000e+02
7.709574468085106380e-01,1.370000000000000000e+02
7.710638297872340896e-01,1.400000000000000000e+02
7.711702127659574302e-01,1.410000000000000000e+02
7.712765957446808818e-01,1.430000000000000000e+02
7.713829787234042223e-01,1.440000000000000000e+02
7.714893617021276739e-01,1.420000000000000000e+02
7.715957446808510145e-01,1.410000000000000000e+02
7.717021276595744661e-01,1.380000000000000000e+02
7.718085106382979177e-01,1.350000000000000000e+02
7.719148936170212583e-01,1.330000000000000000e+02
7.720212765957447099e-01,1.330000000000000000e+02
7.721276595744680504e-01,1.330000000000000000e+02
7.722340425531915020e-01,1.320000000000000000e+02
7.723404255319148426e-01,1.310000000000000000e+02
7.724468085106382942e-01,1.300000000000000000e+02
7.725531914893617458e-01,1.270000000000000000e+02
7.726595744680850864e-01,1.250000000000000000e+02
7.727659574468085379e-01,1.240000000000000000e+02
7.728723404255318785e-01,1.220000000000000000e+02
7.729787234042553301e-01,1.200000000000000000e+02
7.730851063829786707e-01,1.170000000000000000e+02
7.731914893617021223e-01,1.150000000000000000e+02
7.732978723404255739e-01,1.120000000000000000e+02
7.734042553191489144e-01,1.080000000000000000e+02
7.735106382978723660e-01,1.060000000000000000e+02
7.736170212765957066e-01,1.050000000000000000e+02
7.737234042553191582e-01,1.040000000000000000e+02
7.738297872340424988e-01,1.040000000000000000e+02
7.739361702127659504e-01,1.020000000000000000e+02
7.740425531914894020e-01,1.000000000000000000e+02
7.741489361702127425e-01,9.700000000000000000e+01
7.742553191489361941e-01,9.600000000000000000e+01
7.743617021276595347e-01,9.500000000000000000e+01
7.744680851063829863e-01,9.600000000000000000e+01
7.745744680851064379e-01,9.700000000000000000e+01
7.746808510638297784e-01,9.900000000000000000e+01
7.747872340425532300e-01,1.000000000000000000e+02
7.748936170212765706e-01,1.020000000000000000e+02
7.750000000000000222e-01,1.030000000000000000e+02
7.751063829787233628e-01,1.040000000000000000e+02
7.752127659574468144e-01,1.030000000000000000e+02
7.753191489361702660e-01,1.030000000000000000e+02
7.754255319148936065e-01,1.020000000000000000e+02
7.755319148936170581e-01,1.010000000000000000e+02
7.756382978723403987e-01,1.010000000000000000e+02
7.757446808510638503e-01,1.020000000000000000e+02
7.758510638297871909e-01,1.020000000000000000e+02
7.759574468085106425e-01,1.030000000000000000e+02
7.760638297872340940e-01,1.060000000000000000e+02
7.761702127659574346e-01,1.070000000000000000e+02
7.762765957446808862e-01,1.070000000000000000e+02
7.763829787234042268e-01,1.040000000000000000e+02
7.764893617021276784e-01,1.020000000000000000e+02
7.765957446808510189e-01,1.020000000000000000e+02
7.767021276595744705e-01,1.040000000000000000e+02
7.768085106382979221e-01,1.060000000000000000e+02
7.769148936170212627e-01,1.080000000000000000e+02
7.770212765957447143e-01,1.070000000000000000e+02
7.771276595744680549e-01,1.060000000000000000e+02
7.772340425531915065e-01,1.050000000000000000e+02
7.773404255319148470e-01,1.040000000000000000e+02
7.774468085106382986e-01,1.030000000000000000e+02
7.775531914893617502e-01,1.020000000000000000e+02
7.776595744680850908e-01,1.040000000000000000e+02
7.777659574468085424e-01,1.060000000000000000e+02
7.778723404255318830e-01,1.080000000000000000e+02
7.779787234042553346e-01,1.090000000000000000e+02
7.780851063829786751e-01,1.090000000000000000e+02
7.781914893617021267e-01,1.080000000000000000e+02
7.782978723404255783e-01,1.080000000000000000e+02
7.784042553191489189e-01,1.080000000000000000e+02
7.785106382978723705e-01,1.090000000000000000e+02
7.786170212765957110e-01,1.090000000000000000e+02
7.787234042553191626e-01,1.090000000000000000e+02
7.788297872340425032e-01,1.100000000000000000e+02
7.789361702127659548e-01,1.120000000000000000e+02
7.790425531914894064e-01,1.140000000000000000e+02
7.791489361702127470e-01,1.160000000000000000e+02
7.792553191489361986e-01,1.160000000000000000e+02
7.793617021276595391e-01,1.170000000000000000e+02
7.794680851063829907e-01,1.170000000000000000e+02
7.795744680851063313e-01,1.150000000000000000e+02
7.796808510638297829e-01,1.150000000000000000e+02
7.797872340425532345e-01,1.170000000000000000e+02
7.798936170212765751e-01,1.190000000000000000e+02
7.800000000000000266e-01,1.210000000000000000e+02
7.801063829787233672e-01,1.230000000000000000e+02
7.802127659574468188e-01,1.250000000000000000e+02
7.803191489361701594e-01,1.260000000000000000e+02
7.804255319148936110e-01,1.260000000000000000e+02
7.805319148936170626e-01,1.260000000000000000e+02
7.806382978723404031e-01,1.260000000000000000e+02
7.807446808510638547e-01,1.300000000000000000e+02
7.808510638297871953e-01,1.320000000000000000e+02
7.809574468085106469e-01,1.340000000000000000e+02
7.810638297872339875e-01,1.340000000000000000e+02
7.811702127659574391e-01,1.350000000000000000e+02
7.812765957446808907e-01,1.360000000000000000e+02
7.813829787234042312e-01,1.360000000000000000e+02
7.814893617021276828e-01,1.370000000000000000e+02
7.815957446808510234e-01,1.400000000000000000e+02
7.817021276595744750e-01,1.400000000000000000e+02
7.818085106382979266e-01,1.410000000000000000e+02
7.819148936170212671e-01,1.420000000000000000e+02
7.820212765957447187e-01,1.430000000000000000e+02
7.821276595744680593e-01,1.420000000000000000e+02
7.822340425531915109e-01,1.400000000000000000e+02
7.823404255319148515e-01,1.380000000000000000e+02
7.824468085106383031e-01,1.380000000000000000e+02
7.825531914893617547e-01,1.380000000000000000e+02
7.826595744680850952e-01,1.370000000000000000e+02
7.827659574468085468e-01,1.380000000000000000e+02
7.828723404255318874e-01,1.390000000000000000e+02
7.829787234042553390e-01,1.400000000000000000e+02
7.830851063829786796e-01,1.400000000000000000e+02
7.831914893617021312e-01,1.400000000000000000e+02
7.832978723404255827e-01,1.390000000000000000e+02
7.834042553191489233e-01,1.370000000000000000e+02
7.835106382978723749e-01,1.340000000000000000e+02
7.836170212765957155e-01,1.300000000000000000e+02
7.837234042553191671e-01,1.300000000000000000e+02
7.838297872340425076e-01,1.280000000000000000e+02
7.839361702127659592e-01,1.270000000000000000e+02
7.840425531914894108e-01,1.280000000000000000e+02
7.841489361702127514e-01,1.270000000000000000e+02
7.842553191489362030e-01,1.260000000000000000e+02
7.843617021276595436e-01,1.250000000000000000e+02
7.844680851063829952e-01,1.240000000000000000e+02
7.845744680851063357e-01,1.220000000000000000e+02
7.846808510638297873e-01,1.220000000000000000e+02
7.847872340425532389e-01,1.220000000000000000e+02
7.848936170212765795e-01,1.220000000000000000e+02
7.850000000000000311e-01,1.200000000000000000e+02
7.851063829787233717e-01,1.170000000000000000e+02
7.852127659574468233e-01,1.140000000000000000e+02
7.853191489361701638e-01,1.140000000000000000e+02
7.854255319148936154e-01,1.130000000000000000e+02
7.855319148936170670e-01,1.110000000000000000e+02
7.856382978723404076e-01,1.110000000000000000e+02
7.857446808510638592e-01,1.110000000000000000e+02
7.858510638297871997e-01,1.110000000000000000e+02
7.859574468085106513e-01,1.120000000000000000e+02
7.860638297872339919e-01,1.120000000000000000e+02
7.861702127659574435e-01,1.150000000000000000e+02
7.862765957446808951e-01,1.140000000000000000e+02
7.863829787234042357e-01,1.120000000000000000e+02
7.864893617021276873e-01,1.110000000000000000e+02
7.865957446808510278e-01,1.100000000000000000e+02
7.867021276595744794e-01,1.100000000000000000e+02
7.868085106382978200e-01,1.100000000000000000e+02
7.869148936170212716e-01,1.100000000000000000e+02
7.870212765957447232e-01,1.100000000000000000e+02
7.871276595744680638e-01,1.080000000000000000e+02
7.872340425531915153e-01,1.070000000000000000e+02
7.873404255319148559e-01,1.070000000000000000e+02
7.874468085106383075e-01,1.070000000000000000e+02
7.875531914893616481e-01,1.050000000000000000e+02
7.876595744680850997e-01,1.040000000000000000e+02
7.877659574468085513e-01,1.040000000000000000e+02
7.878723404255318918e-01,1.020000000000000000e+02
7.879787234042553434e-01,1.020000000000000000e+02
7.880851063829786840e-01,1.020000000000000000e+02
7.881914893617021356e-01,1.040000000000000000e+02
7.882978723404255872e-01,1.050000000000000000e+02
7.884042553191489278e-01,1.030000000000000000e+02
7.885106382978723794e-01,1.020000000000000000e+02
7.886170212765957199e-01,1.010000000000000000e+02
7.887234042553191715e-01,1.030000000000000000e+02
7.888297872340425121e-01,1.040000000000000000e+02
7.889361702127659637e-01,1.050000000000000000e+02
7.890425531914894153e-01,1.080000000000000000e+02
7.891489361702127558e-01,1.100000000000000000e+02
7.892553191489362074e-01,1.120000000000000000e+02
7.893617021276595480e-01,1.130000000000000000e+02
7.894680851063829996e-01,1.130000000000000000e+02
7.895744680851063402e-01,1.110000000000000000e+02
7.896808510638297918e-01,1.100000000000000000e+02
7.897872340425532434e-01,1.100000000000000000e+02
7.898936170212765839e-01,1.100000000000000000e+02
7.900000000000000355e-01,1.110000000000000000e+02
7.901063829787233761e-01,1.120000000000000000e+02
7.902127659574468277e-01,1.120000000000000000e+02
7.903191489361701683e-01,1.130000000000000000e+02
7.904255319148936199e-01,1.130000000000000000e+02
7.905319148936170714e-01,1.130000000000000000e+02
7.906382978723404120e-01,1.140000000000000000e+02
7.907446808510638636e-01,1.160000000000000000e+02
7.908510638297872042e-01,1.170000000000000000e+02
7.909574468085106558e-01,1.190000000000000000e+02
7.910638297872339963e-01,1.190000000000000000e+02
7.911702127659574479e-01,1.190000000000000000e+02
7.912765957446808995e-01,1.230000000000000000e+02
7.913829787234042401e-01,1.200000000000000000e+02
7.914893617021276917e-01,1.190000000000000000e+02
7.915957446808510323e-01,1.190000000000000000e+02
7.917021276595744839e-01,1.180000000000000000e+02
7.918085106382978244e-01,1.200000000000000000e+02
7.919148936170212760e-01,1.220000000000000000e+02
7.920212765957447276e-01,1.240000000000000000e+02
7.921276595744680682e-01,1.280000000000000000e+02
7.922340425531915198e-01,1.310000000000000000e+02
7.923404255319148604e-01,1.310000000000000000e+02
7.924468085106383120e-01,1.330000000000000000e+02
7.925531914893616525e-01,1.300000000000000000e+02
7.926595744680851041e-01,1.300000000000000000e+02
7.927659574468085557e-01,1.300000000000000000e+02
7.928723404255318963e-01,1.310000000000000000e+02
7.929787234042553479e-01,1.310000000000000000e+02
7.930851063829786884e-01,1.330000000000000000e+02
7.931914893617021400e-01,1.340000000000000000e+02
7.932978723404254806e-01,1.330000000000000000e+02
7.934042553191489322e-01,1.330000000000000000e+02
7.935106382978723838e-01,1.300000000000000000e+02
7.936170212765957244e-01,1.310000000000000000e+02
7.937234042553191760e-01,1.300000000000000000e+02
7.938297872340425165e-01,1.340000000000000000e+02
7.939361702127659681e-01,1.360000000000000000e+02
7.940425531914893087e-01,1.360000000000000000e+02
7.941489361702127603e-01,1.330000000000000000e+02
7.942553191489362119e-01,1.310000000000000000e+02
7.943617021276595525e-01,1.270000000000000000e+02
7.944680851063830040e-01,1.280000000000000000e+02
7.945744680851063446e-01,1.260000000000000000e+02
7.946808510638297962e-01,1.250000000000000000e+02
7.947872340425531368e-01,1.250000000000000000e+02
7.948936170212765884e-01,1.230000000000000000e+02
7.950000000000000400e-01,1.260000000000000000e+02
7.951063829787233805e-01,1.290000000000000000e+02
7.952127659574468321e-01,1.250000000000000000e+02
7.953191489361701727e-01,1.240000000000000000e+02
7.954255319148936243e-01,1.270000000000000000e+02
7.955319148936170759e-01,1.270000000000000000e+02
7.956382978723404165e-01,1.270000000000000000e+02
7.957446808510638681e-01,1.240000000000000000e+02
7.958510638297872086e-01,1.220000000000000000e+02
7.959574468085106602e-01,1.220000000000000000e+02
7.960638297872340008e-01,1.220000000000000000e+02
7.961702127659574524e-01,1.220000000000000000e+02
7.962765957446809040e-01,1.200000000000000000e+02
7.963829787234042445e-01,1.180000000000000000e+02
7.964893617021276961e-01,1.180000000000000000e+02
7.965957446808510367e-01,1.190000000000000000e+02
7.967021276595744883e-01,1.200000000000000000e+02
7.968085106382978289e-01,1.200000000000000000e+02
7.969148936170212805e-01,1.210000000000000000e+02
7.970212765957447321e-01,1.210000000000000000e+02
7.971276595744680726e-01,1.190000000000000000e+02
7.972340425531915242e-01,1.180000000000000000e+02
7.973404255319148648e-01,1.180000000000000000e+02
7.974468085106383164e-01,1.180000000000000000e+02
7.975531914893616570e-01,1.170000000000000000e+02
7.976595744680851086e-01,1.160000000000000000e+02
7.977659574468085601e-01,1.150000000000000000e+02
7.978723404255319007e-01,1.140000000000000000e+02
7.979787234042553523e-01,1.130000000000000000e+02
7.980851063829786929e-01,1.140000000000000000e+02
7.981914893617021445e-01,1.190000000000000000e+02
7.982978723404254850e-01,1.190000000000000000e+02
7.984042553191489366e-01,1.200000000000000000e+02
7.985106382978723882e-01,1.200000000000000000e+02
7.986170212765957288e-01,1.210000000000000000e+02
7.987234042553191804e-01,1.200000000000000000e+02
7.988297872340425210e-01,1.200000000000000000e+02
7.989361702127659726e-01,1.220000000000000000e+02
7.990425531914893131e-01,1.230000000000000000e+02
7.991489361702127647e-01,1.240000000000000000e+02
7.992553191489362163e-01,1.250000000000000000e+02
7.993617021276595569e-01,1.260000000000000000e+02
7.994680851063830085e-01,1.250000000000000000e+02
7.995744680851063491e-01,1.180000000000000000e+02
7.996808510638298007e-01,1.120000000000000000e+02
